"도로종류별(1)","기상상태별(1)","월별(1)",2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"시도","흐림","4월",119,1,180,172,3,252,185,4,261,80,3,102,109,6,156
"시도","흐림","5월",80,2,118,194,5,295,99,5,131,169,3,236,214,7,320
"시도","흐림","6월",143,7,253,148,3,215,156,1,216,176,7,251,146,1,217
"시도","흐림","7월",407,11,584,154,3,226,261,6,355,435,9,656,191,5,251
"시도","흐림","8월",281,5,461,186,6,265,159,1,240,419,9,663,245,4,349
"시도","흐림","9월",124,4,190,213,9,318,281,9,410,199,8,268,179,7,247
"시도","흐림","10월",137,6,224,155,7,221,104,3,141,71,1,90,203,9,257
"시도","흐림","11월",175,5,257,166,5,258,172,2,239,150,0,242,188,4,231
"시도","흐림","12월",253,11,380,198,5,300,243,6,355,169,0,261,181,6,258
"시도","비","전체",3783,74,5816,5088,91,7560,4824,74,7369,5352,94,7932,4384,71,6355
"시도","비","1월",75,4,144,144,4,190,56,1,105,575,9,843,139,5,204
"시도","비","2월",232,7,336,173,1,254,140,3,215,422,6,588,83,1,119
"시도","비","3월",253,4,389,571,7,772,327,3,490,192,1,316,417,7,637
"시도","비","4월",400,7,608,642,13,966,525,12,771,183,2,286,370,5,565
"시도","비","5월",190,9,275,627,13,962,247,2,385,478,6,726,699,10,992
"시도","비","6월",301,2,474,322,3,480,467,6,695,612,8,905,378,9,521
"시도","비","7월",831,15,1353,458,5,696,696,8,1052,1037,17,1536,426,8,615
"시도","비","8월",683,10,1017,579,15,907,402,8,641,937,17,1459,649,10,956
"시도","비","9월",244,5,344,536,12,807,744,12,1170,574,15,771,415,4,584
"시도","비","10월",291,5,449,482,4,739,489,7,707,64,4,98,347,8,496
"시도","비","11월",161,5,236,377,7,535,391,6,616,226,8,323,375,4,546
"시도","비","12월",122,1,191,177,7,252,340,6,522,52,1,81,86,0,120
"시도","안개","전체",55,3,92,93,7,158,67,3,124,48,2,84,76,9,102
"시도","안개","1월",11,1,15,8,0,13,6,0,10,2,0,3,6,0,6
"시도","안개","2월",4,0,10,5,1,6,5,0,12,8,0,11,2,0,2
"시도","안개","3월",4,0,7,17,1,22,5,0,12,5,0,15,13,0,19
"시도","안개","4월",4,0,7,2,0,3,2,0,2,-,-,-,-,-,-
"시도","안개","5월",4,0,5,2,0,3,-,-,-,2,0,3,2,0,2
"시도","안개","6월",-,-,-,-,-,-,-,-,-,-,-,-,1,0,2
"시도","안개","7월",1,0,7,-,-,-,3,0,3,-,-,-,1,0,2
"시도","안개","8월",-,-,-,-,-,-,1,0,1,1,0,1,2,0,3
"시도","안개","9월",2,0,3,4,0,7,4,0,6,-,-,-,1,0,1
"시도","안개","10월",8,1,10,18,3,23,11,1,16,8,1,8,13,3,20
"시도","안개","11월",10,1,15,28,1,59,15,0,33,11,0,17,18,2,20
"시도","안개","12월",7,0,13,9,1,22,15,2,29,11,1,26,17,4,25
"시도","눈","전체",437,12,743,524,4,816,152,4,225,209,1,324,426,6,676
"시도","눈","1월",164,5,309,201,2,309,32,1,47,4,0,7,205,2,334
"시도","눈","2월",40,1,64,139,1,218,85,2,137,104,1,169,101,1,160
"시도","눈","3월",13,0,22,53,1,78,7,0,7,6,0,7,8,0,18
"시도","눈","4월",-,-,-,1,0,3,4,0,4,-,-,-,-,-,-
"시도","눈","11월",59,1,110,35,0,61,2,0,2,3,0,4,6,0,7
"시도","눈","12월",161,5,238,95,0,147,22,1,28,92,0,137,106,3,157
"시도","기타/불명","전체",451,4,724,288,4,406,282,3,398,426,3,600,576,10,786
"시도","기타/불명","1월",40,0,66,38,2,50,36,1,56,27,1,38,61,0,96
"시도","기타/불명","2월",29,1,37,36,1,55,16,0,23,34,0,50,62,0,85
"시도","기타/불명","3월",23,0,36,29,0,44,25,1,36,28,0,41,49,2,64
"시도","기타/불명","4월",32,0,51,11,0,14,20,0,31,39,0,53,36,1,40
"시도","기타/불명","5월",37,0,61,9,0,19,27,0,36,24,1,33,48,2,70
"시도","기타/불명","6월",28,0,41,10,0,18,11,1,10,24,0,30,38,1,46
"시도","기타/불명","7월",34,1,63,15,0,18,19,0,27,28,1,36,40,1,57
"시도","기타/불명","8월",29,0,48,20,0,27,22,0,33,27,0,40,31,1,53
"시도","기타/불명","9월",47,1,83,18,0,20,22,0,28,33,0,46,41,0,51
"시도","기타/불명","10월",52,1,92,33,0,44,27,0,33,53,0,81,50,0,70
"시도","기타/불명","11월",49,0,68,30,0,42,21,0,32,49,0,65,56,1,71
"시도","기타/불명","12월",51,0,78,39,1,55,36,0,53,60,0,87,64,1,83
"군도","맑음","전체",7636,260,10994,6665,231,9599,7096,221,10247,6670,183,9495,6008,174,8554
"군도","맑음","1월",565,19,817,424,11,680,473,23,644,539,16,787,369,13,520
"군도","맑음","2월",456,8,671,448,14,660,429,12,649,393,8,547,359,4,471
"군도","맑음","3월",549,20,767,459,13,617,548,19,784,496,20,689,426,11,572
"군도","맑음","4월",611,22,909,573,17,780,568,14,832,538,16,774,540,15,785
"군도","맑음","5월",767,36,1077,572,17,830,690,26,960,630,18,912,484,19,677
"군도","맑음","6월",647,17,904,618,14,885,620,18,927,690,15,932,601,18,896
"군도","맑음","7월",631,17,938,657,23,950,605,14,861,436,10,634,596,22,866
"군도","맑음","8월",673,25,990,611,21,929,675,16,991,545,20,829,472,12,716
"군도","맑음","9월",755,19,1093,596,30,835,563,10,890,557,18,776,527,14,770
"군도","맑음","10월",732,26,1048,618,26,885,752,27,1015,738,12,1085,587,18,841
"군도","맑음","11월",722,25,1021,595,28,856,645,20,950,614,12,844,564,14,789
"군도","맑음","12월",528,26,759,494,17,692,528,22,744,494,18,686,483,14,651
"군도","흐림","전체",318,19,517,360,17,498,288,16,421,346,16,485,283,16,374
"군도","흐림","1월",37,1,76,40,2,58,17,1,20,22,2,29,29,2,35
"군도","흐림","2월",17,3,28,27,0,42,16,0,32,25,1,31,12,0,20
"군도","흐림","3월",21,0,45,31,0,46,22,2,36,14,0,17,13,0,20
"군도","흐림","4월",17,0,23,23,0,36,29,2,46,13,0,18,17,0,27
"군도","흐림","5월",11,1,12,29,5,35,12,1,21,28,1,43,33,0,46
"군도","흐림","6월",14,1,31,23,1,28,22,0,34,28,2,35,19,1,27
"군도","흐림","7월",49,3,73,25,2,34,40,1,58,66,4,97,17,3,14
"군도","흐림","8월",49,3,81,27,0,40,19,2,26,49,2,76,39,3,47
"군도","흐림","9월",16,1,20,44,2,52,39,1,52,29,2,39,29,1,44
"군도","흐림","10월",28,2,38,25,2,28,18,0,24,15,1,19,29,2,34
"군도","흐림","11월",26,1,43,34,2,49,30,5,40,30,0,41,23,3,31
"군도","흐림","12월",33,3,47,32,1,50,24,1,32,27,1,40,23,1,29
"군도","비","전체",377,17,541,461,16,683,443,18,650,520,17,795,421,12,598
"군도","비","1월",6,1,5,14,0,26,8,0,11,45,3,63,19,0,25
"군도","비","2월",19,1,28,11,0,12,12,0,16,37,1,62,11,0,21
"군도","비","3월",30,1,44,52,1,73,32,0,44,17,0,24,28,0,39
"군도","비","4월",48,2,62,60,3,97,46,1,78,19,1,30,29,0,43
"군도","비","5월",21,1,31,57,1,103,31,2,48,42,3,55,63,2,90
"군도","비","6월",30,1,46,26,1,39,47,3,68,65,1,124,41,0,61
"군도","비","7월",80,3,122,34,1,45,55,2,86,113,1,179,37,2,60
"군도","비","8월",52,3,73,41,2,50,42,3,59,97,6,134,82,4,110
"군도","비","9월",37,2,62,60,3,94,71,4,100,48,1,62,40,0,47
"군도","비","10월",30,1,37,42,2,61,42,1,57,10,0,18,29,0,39
"군도","비","11월",12,0,16,46,1,62,30,1,41,19,0,30,30,3,44
"군도","비","12월",12,1,15,18,1,21,27,1,42,8,0,14,12,1,19
"군도","안개","전체",18,2,23,21,1,31,22,1,55,21,0,32,18,0,26
"군도","안개","1월",1,0,1,-,-,-,-,-,-,1,0,1,2,0,4
"군도","안개","2월",-,-,-,1,0,1,1,0,2,6,0,10,-,-,-
"군도","안개","3월",3,1,3,5,0,8,5,0,6,2,0,5,2,0,4
"군도","안개","4월",4,0,4,-,-,-,1,0,1,2,0,4,-,-,-
"군도","안개","5월",-,-,-,-,-,-,-,-,-,1,0,1,2,0,2
"군도","안개","6월",1,0,1,-,-,-,1,0,1,-,-,-,2,0,3
"군도","안개","7월",-,-,-,-,-,-,1,0,1,-,-,-,-,-,-
"군도","안개","8월",2,1,1,-,-,-,1,0,1,-,-,-,-,-,-
"군도","안개","9월",3,0,3,-,-,-,1,0,1,1,0,1,1,0,1
"군도","안개","10월",3,0,8,6,1,6,1,0,1,4,0,4,2,0,2
"군도","안개","11월",1,0,2,8,0,15,6,0,8,3,0,4,4,0,6
"군도","안개","12월",-,-,-,1,0,1,4,1,33,1,0,2,3,0,4
"군도","눈","전체",59,3,86,79,2,115,17,1,37,33,1,51,53,1,81
"군도","눈","1월",24,1,37,33,0,45,6,0,19,-,-,-,30,0,47
"군도","눈","2월",8,1,10,21,1,32,8,1,15,14,1,16,5,0,10
"군도","눈","3월",-,-,-,5,1,5,2,0,2,-,-,-,5,0,8
"군도","눈","11월",3,0,4,4,0,6,-,-,-,-,-,-,1,0,1
"군도","눈","12월",24,1,35,16,0,27,1,0,1,19,0,35,12,1,15
"군도","기타/불명","전체",17,0,19,30,0,40,15,1,24,55,3,75,65,5,86
"군도","기타/불명","1월",1,0,1,3,0,7,3,0,8,5,1,6,8,2,17
"군도","기타/불명","2월",4,0,5,4,0,4,1,0,1,2,0,3,10,0,14
"군도","기타/불명","3월",1,0,1,1,0,2,1,0,1,4,0,5,6,0,7
"군도","기타/불명","4월",1,0,1,1,0,1,-,-,-,3,0,3,5,1,5
"군도","기타/불명","5월",-,-,-,3,0,7,-,-,-,3,0,7,3,0,3
"군도","기타/불명","6월",1,0,1,2,0,3,-,-,-,2,0,3,6,0,8
"군도","기타/불명","7월",1,0,1,2,0,2,-,-,-,5,0,6,4,1,3
"군도","기타/불명","8월",1,0,1,4,0,4,-,-,-,4,0,8,4,0,4
"군도","기타/불명","9월",2,0,3,1,0,1,2,0,3,5,0,11,6,0,7
"군도","기타/불명","10월",1,0,1,4,0,4,1,0,1,5,1,6,7,0,8
"군도","기타/불명","11월",1,0,1,2,0,2,4,0,7,7,0,8,5,1,8
"군도","기타/불명","12월",3,0,3,3,0,3,3,1,3,10,1,9,1,0,2
"고속국도","맑음","전체",3613,195,8573,3459,179,7669,3757,171,8505,3489,159,7190,4255,138,8479
"고속국도","맑음","1월",302,18,683,274,18,524,271,12,645,272,14,696,279,14,505
"고속국도","맑음","2월",269,14,622,268,22,598,234,2,590,218,7,394,340,9,670
"고속국도","맑음","3월",275,17,594,242,9,508,293,14,629,248,13,550,336,10,635
"고속국도","맑음","4월",310,11,882,280,16,698,296,20,680,287,9,571,304,6,611
"고속국도","맑음","5월",291,19,697,256,10,525,347,15,752,310,15,659,351,13,759
"고속국도","맑음","6월",303,10,686,274,15,564,279,12,605,310,17,598,362,8,714
"고속국도","맑음","7월",249,21,556,308,12,680,306,19,651,229,9,497,389,8,785
"고속국도","맑음","8월",312,9,747,298,16,672,351,13,862,206,10,482,340,12,747
"고속국도","맑음","9월",365,21,946,328,14,780,300,12,683,320,6,639,373,11,785
"고속국도","맑음","10월",349,24,904,324,22,760,369,27,840,377,23,794,413,14,809
"고속국도","맑음","11월",304,13,681,320,10,792,384,13,860,391,19,740,404,14,802
"고속국도","맑음","12월",284,18,575,287,15,568,327,12,708,321,17,570,364,19,657
"고속국도","흐림","전체",183,17,396,157,28,291,126,13,290,130,18,314,147,16,288
"고속국도","흐림","1월",19,3,30,21,1,41,2,0,2,15,4,30,23,0,51
"고속국도","흐림","2월",11,1,18,8,1,12,8,1,19,12,1,36,9,11,19
"고속국도","흐림","3월",10,0,17,17,1,32,13,2,20,4,2,7,13,0,29
"고속국도","흐림","4월",9,1,31,7,4,23,9,1,19,2,0,3,5,0,10
"고속국도","흐림","5월",6,0,6,11,3,27,3,1,9,10,0,44,20,2,47
"고속국도","흐림","6월",10,0,24,17,4,22,11,4,13,4,1,10,23,0,46
"고속국도","흐림","7월",42,5,96,11,2,18,22,1,63,29,3,73,11,0,19
"고속국도","흐림","8월",18,2,39,14,3,20,16,1,44,23,3,44,9,0,16
"고속국도","흐림","9월",8,1,16,17,4,32,16,0,44,15,2,32,9,1,14
"고속국도","흐림","10월",5,1,9,9,1,20,2,0,3,3,1,18,5,1,7
"고속국도","흐림","11월",9,0,13,14,1,23,9,1,20,6,1,8,8,1,14
"고속국도","흐림","12월",36,3,97,11,3,21,15,1,34,7,0,9,12,0,16
"고속국도","비","전체",281,30,634,394,39,809,314,19,660,379,37,751,403,29,777
"고속국도","비","1월",3,0,4,8,0,10,-,-,-,32,0,68,9,0,14
"고속국도","비","2월",13,4,68,8,0,21,10,0,12,26,1,44,5,0,11
"고속국도","비","3월",12,0,20,27,7,50,19,1,35,9,0,17,54,6,110
"고속국도","비","4월",28,2,63,53,4,118,26,0,62,12,0,21,21,1,45
"고속국도","비","5월",9,0,17,54,4,131,25,0,59,37,3,76,58,5,140
"고속국도","비","6월",26,4,46,30,3,52,26,1,52,48,5,78,37,3,55
"고속국도","비","7월",76,12,181,51,6,99,47,2,84,79,10,185,42,2,90
"고속국도","비","8월",65,3,151,48,5,98,24,0,45,63,10,130,71,3,127
"고속국도","비","9월",18,4,22,40,4,93,48,4,115,48,6,89,39,4,65
"고속국도","비","10월",14,0,28,41,4,62,31,1,67,2,1,3,28,1,63
"고속국도","비","11월",7,1,16,15,1,29,30,1,49,21,1,37,33,3,47
"고속국도","비","12월",10,0,18,19,1,46,28,9,80,2,0,3,6,1,10
"고속국도","안개","전체",5,1,22,12,3,23,8,0,17,4,0,6,10,2,24
"고속국도","안개","1월",-,-,-,1,0,3,1,0,2,-,-,-,3,1,3
"고속국도","안개","2월",1,0,4,-,-,-,-,-,-,1,0,1,-,-,-
"고속국도","안개","3월",1,0,5,1,1,0,2,0,3,-,-,-,1,0,4
"고속국도","안개","4월",1,0,1,1,0,1,-,-,-,-,-,-,-,-,-
"고속국도","안개","6월",-,-,-,-,-,-,-,-,-,1,0,2,-,-,-
"고속국도","안개","8월",-,-,-,-,-,-,2,0,5,-,-,-,-,-,-
"고속국도","안개","9월",1,0,2,-,-,-,1,0,3,1,0,1,-,-,-
"고속국도","안개","10월",-,-,-,4,0,6,1,0,2,1,0,2,1,0,8
"고속국도","안개","11월",1,1,10,4,2,12,1,0,2,-,-,-,2,1,5
"고속국도","안개","12월",-,-,-,1,0,1,-,-,-,-,-,-,3,0,4
"고속국도","눈","전체",60,5,148,51,3,106,15,3,41,25,7,102,61,4,124
"고속국도","눈","1월",23,2,64,16,1,26,3,0,12,3,0,8,36,3,61
"고속국도","눈","2월",3,0,3,17,2,37,5,1,10,11,7,61,14,1,44
"고속국도","눈","3월",-,-,-,4,0,6,3,1,9,-,-,-,6,0,10
"고속국도","눈","4월",-,-,-,-,-,-,3,1,9,-,-,-,-,-,-
"고속국도","눈","5월",-,-,-,-,-,-,-,-,-,1,0,2,-,-,-
"고속국도","눈","11월",15,1,46,4,0,8,-,-,-,-,-,-,-,-,-
"고속국도","눈","12월",19,2,35,10,0,29,1,0,1,10,0,31,5,0,9
"고속국도","기타/불명","전체",4,0,5,6,0,15,3,0,8,12,2,26,7,2,16
"고속국도","기타/불명","1월",1,0,2,1,0,2,-,-,-,-,-,-,2,0,2
"고속국도","기타/불명","2월",-,-,-,-,-,-,-,-,-,2,1,3,-,-,-
"고속국도","기타/불명","3월",-,-,-,-,-,-,1,0,1,-,-,-,1,0,1
"고속국도","기타/불명","4월",1,0,1,2,0,2,-,-,-,1,0,3,-,-,-
"고속국도","기타/불명","5월",1,0,1,-,-,-,-,-,-,1,0,3,-,-,-
"고속국도","기타/불명","6월",-,-,-,-,-,-,-,-,-,3,0,8,-,-,-
"고속국도","기타/불명","7월",-,-,-,-,-,-,-,-,-,2,1,4,-,-,-
"고속국도","기타/불명","8월",-,-,-,1,0,4,1,0,2,1,0,2,2,2,10
"고속국도","기타/불명","9월",-,-,-,1,0,1,-,-,-,2,0,3,-,-,-
"고속국도","기타/불명","10월",1,0,1,-,-,-,-,-,-,-,-,-,-,-,-
"고속국도","기타/불명","11월",-,-,-,-,-,-,-,-,-,-,-,-,2,0,3
"고속국도","기타/불명","12월",-,-,-,1,0,6,1,0,5,-,-,-,-,-,-
"기타/불명","맑음","전체",6526,135,8450,9372,133,12242,12355,169,16588,9040,108,12027,11148,124,14839
"기타/불명","맑음","1월",245,5,294,480,9,621,803,13,1074,599,8,842,604,5,810
"기타/불명","맑음","2월",178,4,217,516,1,697,679,7,928,536,11,729,665,6,868
"기타/불명","맑음","3월",274,1,364,668,10,864,816,11,1094,649,4,872,880,11,1136
"기타/불명","맑음","4월",670,6,941,745,6,973,929,13,1237,791,11,1019,967,8,1307
"기타/불명","맑음","5월",830,15,1044,842,12,1123,1132,19,1509,840,8,1149,931,7,1228
"기타/불명","맑음","6월",621,13,781,911,11,1174,1103,13,1454,839,10,1120,1059,9,1449
"기타/불명","맑음","7월",494,14,632,903,20,1189,1041,9,1407,696,9,939,1041,12,1394
"기타/불명","맑음","8월",609,15,791,820,13,1067,1203,19,1644,681,10,935,913,8,1209
"기타/불명","맑음","9월",697,22,858,847,12,1099,1087,11,1475,824,10,1036,1031,16,1347
"기타/불명","맑음","10월",690,22,915,927,14,1208,1398,19,1873,998,19,1312,1105,19,1511
"기타/불명","맑음","11월",645,9,854,894,15,1149,1168,22,1548,825,1,1083,1023,13,1360
"기타/불명","맑음","12월",573,9,759,819,10,1078,996,13,1345,762,7,991,929,10,1220
"기타/불명","흐림","전체",213,7,276,416,12,534,426,9,550,392,15,522,470,12,631
"기타/불명","흐림","1월",13,0,20,39,1,54,26,2,27,22,1,36,42,0,60
"기타/불명","흐림","2월",8,0,8,20,0,30,28,0,47,30,1,34,36,1,49
"기타/불명","흐림","3월",5,0,7,35,1,44,25,1,40,15,1,21,32,0,46
"기타/불명","흐림","4월",17,0,26,30,0,42,28,0,33,13,0,23,29,0,36
"기타/불명","흐림","5월",6,0,6,34,0,42,14,0,19,32,2,40,32,2,35
"기타/불명","흐림","6월",15,0,19,32,2,50,32,0,44,25,3,32,35,1,45
"기타/불명","흐림","7월",33,3,41,28,1,34,55,1,69,56,1,83,34,0,53
"기타/불명","흐림","8월",26,1,39,34,1,41,39,2,42,71,3,95,59,2,84
"기타/불명","흐림","9월",18,2,20,45,1,57,68,1,87,31,1,33,57,3,77
"기타/불명","흐림","10월",21,0,26,42,3,41,28,0,37,16,1,21,36,2,43
"기타/불명","흐림","11월",20,1,22,36,0,49,39,0,52,48,1,64,36,1,41
"기타/불명","흐림","12월",31,0,42,41,2,50,44,2,53,33,0,40,42,0,62
"기타/불명","비","전체",284,5,389,553,15,754,688,12,944,590,5,823,642,11,853
"기타/불명","비","1월",3,0,3,8,0,11,3,0,5,57,0,79,16,1,21
"기타/불명","비","2월",7,0,12,21,0,26,17,1,22,54,0,76,5,0,6
"기타/불명","비","3월",8,0,10,53,1,82,38,0,53,11,0,13,47,0,63
"기타/불명","비","4월",30,0,37,65,1,89,75,3,95,17,0,22,49,2,63
"기타/불명","비","5월",17,1,18,82,4,121,27,0,33,61,1,87,109,2,139
"기타/불명","비","6월",32,0,42,34,1,42,55,2,96,61,1,84,57,1,81
"기타/불명","비","7월",70,1,96,43,2,55,98,1,144,104,0,150,47,1,64
"기타/불명","비","8월",49,1,70,70,1,104,53,0,65,117,2,159,109,0,143
"기타/불명","비","9월",16,1,22,49,1,66,126,1,177,65,1,83,68,1,88
"기타/불명","비","10월",27,1,37,53,3,57,64,2,79,9,0,15,60,1,82
"기타/불명","비","11월",13,0,23,48,0,66,84,1,102,30,0,50,66,2,90
"기타/불명","비","12월",12,0,19,27,1,35,48,1,73,4,0,5,9,0,13
"기타/불명","안개","전체",5,1,6,15,1,18,18,0,32,11,0,13,9,0,13
"기타/불명","안개","1월",-,-,-,2,0,2,-,-,-,1,0,2,1,0,1
"기타/불명","안개","2월",-,-,-,-,-,-,-,-,-,1,0,1,1,0,1
"기타/불명","안개","3월",-,-,-,2,0,2,1,0,1,1,0,1,2,0,2
"기타/불명","안개","4월",1,0,1,1,0,1,-,-,-,-,-,-,-,-,-
"기타/불명","안개","5월",-,-,-,1,0,2,-,-,-,1,0,1,-,-,-
"기타/불명","안개","7월",-,-,-,-,-,-,1,0,1,-,-,-,-,-,-
"기타/불명","안개","8월",-,-,-,-,-,-,-,-,-,1,0,1,1,0,1
"기타/불명","안개","9월",-,-,-,-,-,-,-,-,-,1,0,1,-,-,-
"기타/불명","안개","10월",2,1,2,1,0,1,3,0,17,2,0,2,1,0,5
"기타/불명","안개","11월",-,-,-,6,1,8,10,0,10,2,0,3,-,-,-
"기타/불명","안개","12월",2,0,3,2,0,2,3,0,3,1,0,1,3,0,3
"기타/불명","눈","전체",29,2,35,70,0,115,26,0,43,34,1,46,89,1,117
"기타/불명","눈","1월",8,0,9,26,0,45,7,0,12,-,-,-,45,0,55
"기타/불명","눈","2월",-,-,-,12,0,23,14,0,23,13,0,17,12,0,18
"기타/불명","눈","3월",-,-,-,6,0,6,1,0,2,-,-,-,1,0,1
"기타/불명","눈","11월",6,0,10,5,0,8,-,-,-,-,-,-,2,0,2
"기타/불명","눈","12월",15,2,16,21,0,33,4,0,6,21,1,29,29,1,41
"기타/불명","기타/불명","전체",104,1,134,197,3,254,274,2,357,257,1,347,467,3,658
"기타/불명","기타/불명","1월",1,0,1,20,1,26,20,0,24,19,0,25,30,1,39
"기타/불명","기타/불명","2월",4,0,5,17,0,23,19,2,26,17,0,19,29,0,49
"기타/불명","기타/불명","3월",3,0,5,22,0,30,16,0,21,13,0,14,30,0,42
"기타/불명","기타/불명","4월",8,0,9,14,0,20,29,0,37,15,0,24,34,1,44
"기타/불명","기타/불명","5월",15,0,19,16,0,18,14,0,19,15,0,37,40,0,51
"기타/불명","기타/불명","6월",5,0,5,14,0,17,15,0,17,12,0,18,40,0,59
"기타/불명","기타/불명","7월",11,0,15,6,0,10,20,0,21,20,0,29,47,0,75
"기타/불명","기타/불명","8월",16,0,21,17,0,23,19,0,22,19,0,37,45,0,72
"기타/불명","기타/불명","9월",13,0,20,12,0,14,28,0,34,27,0,31,29,0,39
"기타/불명","기타/불명","10월",10,1,10,12,1,11,31,0,51,21,0,25,36,0,52
"기타/불명","기타/불명","11월",5,0,6,23,1,31,28,0,35,38,0,45,43,0,48
"기타/불명","기타/불명","12월",13,0,18,24,0,31,35,0,50,41,1,43,64,1,88
